cod_accidente,descripcion,responsabilidad
AA,d yo venia por melian casi detenida asomo por criselogo larralde venia un siena colorado a unos metros como me di cuenta que no me vio me detuve por completo mi auto pero conductor dice que no me vio y me impacte en eptica derecha rimpiendola junto con capo y guardabarro delantero me arrastre un par de metros y quede detenida a mitad de criselogo larralde pero sesgada sobre derecha por impacto con un minima maniobra siena podria haberme esquivado pero asegure no haberme visto,COMPROMETIDA
AA,d saliendo de cochera marcha atras con apagon de luz gral no vi auto que estaba estacionado en vereda de enfrente y lo toque,COMPROMETIDA
AA,d directora informa que se encontrraba detenida en calle murillo por semaforo a su derecha se encontraba un vh tercero con balizas puestas al tener luz verde aseg acelera y gira en este momento vh tercero impacta en lado derecho con parte izquierda delantera,COMPROMETIDA
AA,d vehiculo asegurado circulaba por diag desde hacia ocupado por conductor solamente vehiculo tercero circulaba por diag desde hacia delante del vehiculo ocupado por conductor solamente a metros de llegar a interseccion de diag y y con motivo del cambio de semaforo de verde a rojo vehiculo frena siendo embestido por vehiculo que frena pero resbala por condiciones climaticas embistiendo al vehiculo en su parte trasera,COMPROMETIDA
AA,d me dirijia por calle zelada y en interseccien con calle andalgala me detengo porque por esa venia peugeot al ver que este tambien se detiene arranco despacio pensando que me cedia paso y de pronto tambien arranca cuando lo noto trato de evitarlo y golpea y raspa mi lateralo derecho del vehiculo danios lateral derecho raspado y puerta delantera golpeada,COMPROMETIDA
AA,d circulaba por calle mitre y en interserccion con escalabrini ortiz choco con un auto que venia de esa mano mi derecha cuando lo visualizo intento frenar pero derrape por asfalto mojado,COMPROMETIDA
AA,d asegurado indica que se encontraba dando marcha atras como habia barro en calle se traba vehiculo y al salir impacta con parte trasera de su vehiculo en puerta trasera derecha del vehiculo del tercero,COMPROMETIDA
AA,d circulaba por calle cerrito y venia transito de frente cuando calculo mal y le pego al espejo de eco sport que se encontraba estacionada de mano derecha,COMPROMETIDA
AA,d asegurado declara que se encontraba circulando por calle billinghurst cuando al querer estacionar en un lugar ubicado de mano derecha otro vehiculo tercero tambien lo quiso hacer adelantandose e impactando en lado derecho del vehiculo asegurado no hubo lesionados,COMPROMETIDA
AA,d circulaba por calle pola al llegar a interseccion de eugenio garzon un camion me choca en mi parte lateral derecha haciendome dar un trompo y quedando en sentido contrario a circulacion,COMPROMETIDA
AA,d asegurado estaba estacionado en estacionamiento de unicenter al salir del estacionamiento hacia izquierda choca al auto del tercero que se encontraba estacionado al lado suyo mirando en sentido contrario lo choca con su lateral derecho trasero en guardabarro trasero izquierdo del auto,COMPROMETIDA
AA,d circulaba por henry ford por cuestiones de transito se reduce pavimento a un sola mano vehiculo que circulaba delante mio se cierra no pudiendo frenar lo embisto con mi frente en parte trasera del tercero mencionado,COMPROMETIDA
AA,d esposo de asegurado estaba estacionado y al momento de arrancar vehiculo acelera y se le patina embriague por lo que impacta al vehiculo que estaba delante de el al ser un impacto fuerte camioneta golpea tambien su parte de adelante con un container,COMPROMETIDA
AA,d asegurado estaba detenido por semaforo en calle boulevard orono cuando al obtener paso y comenzar a circular sentido este fue impactado en su lateral delantero derecho por trailer nvg de tercero como consecuencia de maniobra que realizo al cerrarle paso para sobrepasarlo er,SIN RESPONSABILIDAD
AA,d toque al auto de adelante intentando avanzar,COMPROMETIDA
AA,d venia circulando por calle hidalgo hacia sur av rivadavia y al llegar a interseccion de calle galicia aparece un vehiculo marca vw gol lo cual ninguno frena y nos chocamos de punta,COMPROMETIDA
AA,d esposo de asegurado indica que se encontraba estacionado y al dar marcha atras para salir vehiculo tercero salia marcha atras de su garage cuando se provoca imapcto con parte trasera derecha del vehiculo asegurad en parte lateral izquierda del vehiculo del tercero,COMPROMETIDA
AA,d asegurado informa que su esposa conducia por calle de referencia cuando de pronto impacto contra camioneta de dominio plj ocasionandole danios en parte trasera vehiculo asegurado se danio toda trompa asegurado informa que su esposa quedo en shock posterior al impacto,COMPROMETIDA
AA,d circulaba por bajada del puente debenedetti de este a oeste cuando estoy en rotonda con interseccien de calle echeverria comienza a detenerse transito a pesar de estar circulando despacio no logre frenar a tiempo e impacta en parte trasera de un vehiculo que circulaba delante mio,COMPROMETIDA
AA,d transitabamos por av cramer en misma direccion yo por izquierda con mi ford focus y renault fluence por derecha delante mio habia un taxi a mitad de cuadra deseo pasar taxi por derecha teniendo lugar para hacerlo y teniendo al renault fluence atras mio empiezo hacer paso del taxi cuando siento golpe del renault fluence en parte trasera derecha del ford focus puerta guardabarro y paragolpe trasero derecho,COMPROMETIDA
AA,d asegurado indica que saliendo del garage ubicado en calle mencionada maniobrando marcha atras impacto contra un vehiculo tercero que se encontraba estacionado en lateral derecho,COMPROMETIDA
AA,d saliendo del edificio donde vivo retrocedi y raspe puerta delantera derecha del vehiculo detras,COMPROMETIDA
AA,d en cuanto abrio semaforo un peaton cruzo de manera incorrecta esto forzo al auto que iba adelante mio a detener su marcha abruptamente ante esa frenada repentina mi auto que recien arrancaba al encontrarse a corta distancia y con calzada resbaladiza de manera accidental impacto sobre parte trasera del auto en cuestion nadie resulto lastimado y pudimos intercambiar tarjetas de aseguradoras,COMPROMETIDA
AA,d transitando por calle jose c paz cuando llega a intercepcion con montes grandes vehiculo renault patente ohq que circulaba por monte grandes al finalizar paso lo impacte pequeno rayon,COMPROMETIDA
AA,d asegurado circulaba por blook sentido av vergara cuando impacta con otro vehiculo que circulaba por misma calle sentido contrario cabe aclarar que en dicha calle se encontraban estacionados vehiculos varios de ambas manos por lo cual ambos conductores se cierran e impactan no hubo lesionados,CONCURRENTE
AA,d denuncia asegurado circulaba por bv granadero hacia calle monsenor pablo cabrera cuando un motociclista quiere pasar entre mi auto y otro que se encontraba estacionado y se ve que no calcula bien y me embiste rompiendome espejo derecho ampliacion asegurado lang vehiculo ford focus asegurado circulaba por hemicalzada norte de bv granaderos con sentido este a oeste y al arribar a altura n b su conductor se detiene por accion del trafico alli existente circunstancia bajo cual fue embestido en espejo retrovisor derecho por motocicleta zanella conducida por tercero que se desplazaba a derecha del vehiculo asegurado y con igual sentido que comienza sobrepasarlo entre un vehiculo estacionado y vehiculo conducido por asegurado pese al choque motocicleta y sus tripulantes no cayeron al piso de calzada,SIN RESPONSABILIDAD
AA,d vehiculo asegurado circulaba por calle chubut cuando al llegar a esquina mencionada observando por ambos lados para poder cruzar al avanazar es impactado fuertemente por vehiculo n ba en lateral derecho provocando que por este impacto realize giros e impacte contra un poste de luz asegurado resulto lesionado,SIN RESPONSABILIDAD
AA,d numero de acta es circulando por cantilo cruzando av segurola cruce sin semaforo vehiculo es embestido violentamente por un colectivo interno de linea a alta velocidad cual impacta en parte central del lateral derecho del vehiculo produciendo un giro y dejandolo contra cordon de esquina proxima izquierda conductor del colectivo dominio llz alfredo blanco dni policia intervino convoco al same y secuestro ambos vehiculos,DISCUTIDA
AA,d circulo por para bouleverd de en auto blanco que va a cruzar frena y me da paso no entiendo porque porque tenia que pasar pero yo a muy baja velocidad sigo de nada mas bien por bis diria a mil viendo al auto blanco parado por costado derecho se mete este autito rojo y pasa obvio le di como volanteo solo mi auto se golpea paragolpe de costado derecho a lo agarre de costado auto blanco desaparecio tomaron nota oficiales municipales que estaban en esa esquina realmente no saben que hacer no tengo palabras para describir su ineptitud,COMPROMETIDA
AA,d saliendo del estacionamiento dando marcha atras no veo y lo choco en parte delantera,COMPROMETIDA
AA,d asegurado indica que se encontraba circulando por calle primera junta y al cruzar calle libertad un vehiculo tercero que circulaba por dicha calle impacta en parte delantera derecha del vehiculo asegurado con parte delantera izquierda del vehiculo tercero,COMPROMETIDA
AA,d asegurado informa que se encontraba circulando por calle olivos cuando impacta con su parte delantera en parte derecha de un vehiculo que ciruclaba por violetas,COMPROMETIDA
AA,d asegurado informa que se encontraba estacionada en blanco encalada al cuando al bajar de un rampa impacta a un vehiculo que circulaba por misma calle en parte delantera derecha,COMPROMETIDA
AA,d iba por arcos auto de enfrente freno de golpe y yo freno camioneta se desliza y lo toc,COMPROMETIDA
AA,d circulando por er carril derecho de av ramos mejia retiro intentando cruzar libertador p tomar juncal por to carril circulaba un omnibus que al darnos paso semaforo doblo a derecha hacia libertador me detuve para evitar colisionar cuando logre retomar marcha otro vehiculo inbolucradoacelera apenas semaforo le da paso y ahi se produce colision,COMPROMETIDA
AA,d denuncia asegurado conducia por calle suquia antes de llegar a interseccion con paso de uspallata freno casi a cero para cruzar cuando veo un moto que venia a gran velocidad alcanza a rozar paragolpe delantero de camioneta a unos mts pierde control cayendo al suelo me bajo y lo asisto conductor de moto sr cordoba adrian eduardo se levanta por sus propios medios y camina hacia mi le digo venias muy rapido le pregunto si estaba bien me dice que si veo que tiene raspada nudillos de mano izquierda producto del raspon con calle me ofrezco llevarlo al hospital me dice que no hace falta que es solo un raspon insisto dos o tres veces mas y me contesta lo mismo que esta bien y que no hace falta ir intercambiamos datos se sube por sus propios medios a moto hace arrancar y se d ampliacion asegurado lang vehiculo toyota hilux asegurado circulaba por calle suquia y lo hacia en sentido oeste a este declara su conductor que en esa circunstancia y al llegar a interseccion con calle paso de uspallata inicio cruce de misma circunstancia en que colisiono con parte frontal de su vehiculo lateral izquierdo de un moto con un persona a bordo que circulaba por esta ultima de sur a norte a raiz de colision moto y su tripulante cayeron al suelo d,COMPROMETIDA
AA,d denuncia asegurado circulaba por calle rivadavia pongo luz de giro a derecha para ingresar al de esa calle aminoro marcha y siento impacto de motocicleta marca cerro conducida por menor santiago ariel gorosito en parte trasera de mi vehiculo llamamos al cec y a policia cec constate que menor se encontraba en buen estado pero policia nos dijo que debiamos hacer denuncia policial debido a que menor presentaba alguna escoriaciones d ampliacion asegurado lang vehiculo asegurado circulaba por calle bernardino rivadavia sentido norte sur al llegar a altura del n b detuvo marcha para posicionarse a ingresar a cochera de complejo de deptos que se ubica en dicho lugar en dicha circunstancia tercero motociclista que circulaba detras y en mismo sentido no logra frenar y embiste rodado asegurado en sector trasero d,SIN RESPONSABILIDAD
AA,d al realizar camien maniobra de doblado hacia izquierda en esquina con paragolpe trasero derecho toca guardabarro delantero izquierdo del vehiculo que se encontraba estacionado,COMPROMETIDA
AA,d circulaba por calle mariquita sanchez de tompson y al cruzar por calle unanue vi de golpe un atuo blanco fluence que venia muy rapido intente frenar o esquivarlo pero por velocidad me choco lateral derecho delantero,COMPROMETIDA
AA,d asegurado indica que circulaba por sargento cabral del lado izquierdo y un tercero por derecho ninguna de dos frenan hasta que frena asegurado pero igualmente se desliza vehiculo por lluvia e impacta guardabarros delantero derecho contra lateral izquierdo delantero del tercero,COMPROMETIDA
AA,d mi gol se encontraba detenido sobre av santa fe por semaforo en luz rojo cuando se pone en verde y arranco otro auto crossfox paso en rojo frene y lo choque en parte de atras con mi parte de adelante del lado del acompanante donde yo iba con pasajeras mujeres no resultaron heridas y tercero perteneciente a uber tambien viajaba con mujeres en parte de atras que tampoco resultaron heridas tengo telefono de uno de sus pasajeras que se ofrecio a salir como testigo de que tercero cruzo en rojo y ademan un video del tercero declarando lo mismo,DISCUTIDA
AA,d asegurado estaba detenido en calle de referencia de mano izquierda al arrancar auto se le va hacia adelante tocando parte trasera izquierda de un tercero que estaba detenido aguardando a que semaforo se ponga en verde no interviene policia asegurado aduce que marca en paragolpe del tercero ya habia sido generada por otro stro del mismo,COMPROMETIDA
AA,d asegurado indica que circulaba por avenida rosales en sentido hacia avenida gaona un vehiculo tercero que circulaba por misma calle en sentido contrario al asegurado comenzo a dirigirse hacia vehiculo del asegurado provocando que este ultimo maniobre e impacte con sector frontal izquierdo a otro vehiculo tercero que se encontraba estacionado no hubo intervencion policial ni de ambulancia,COMPROMETIDA
AA,d estando estacionada a ba sobre acceso dot procedo a salir marcha atras poniendo balizas y luces de posicion notando que habia un auto ford ka eru estacionado en doble fila esperando a estacionar en mi lugar procedo a maniobrar cuando soy embestida por vehiculo anteriormente citado del lado izquierdo a altura de rueda trasera izquierda arriba en chapa provocando un aboyadura importante en dicho lugar datos del asegurado en answer es nahuel carey,DISCUTIDA
AA,d auto que venia delante mio no vio senal de desvio y freno bruscament,COMPROMETIDA
AA,d camion estaba parado en doble fila al salir hacia adelante taxi que venia por derecha no vio luz de giro que coloque para salir y se produjo impacto,COMPROMETIDA
AA,d asegurado informa que mientras estaba aguardando que semaforo se ponga en verde sobre calle mencionada un camion que circulaba por sapiola dobla hacia calle dado que esta es doble mano asegurado estimaba que camion no llegaba a realizar giro sin antes impactarlo por lo que realiza marcha atras e impacta con auto que se encontraba detas de con paragolpe trasero contra paragolpe delantero,COMPROMETIDA
AA,d padre de asegurado informa que su hija consucia vehiculo por calle hornos cuando un tercero que circulaba delante suyo freno de golpe por lo que misma lo embistio,COMPROMETIDA
AA,d asegurado circulaba por avenida lope de vega cuando vehiculo de adelante detiene su marcha producto del transito asegurado no llega a frenar impactandolo en su parte trasera no hubo lesionados ni presencia policial,COMPROMETIDA
AA,d gol venia por av sarmiento en direccion a aeroparque por carril derecho a km h aprox llegando a interseccion con av casares se cruza un auto que venia por av casares e iba a cruzar av sarmiento desde lado izquierdo al lado derecho del gol autos no se vieron o pensaron que otro frenaria y colisionaron en interseccion de avenidas existe un semaforo que estaba fuera de funcionamiento,COMPROMETIDA
AA,d conductor del vehiculo asegurado indica ir circulando sobre calle hernan darias en interseccion con arsovispo espinosa en cual no hay semaforos senalando misma y al comenzar a cruzar impacta a un vehiculo taxi en lateral derecho en un sector mas bien trasero con parte frontal de su vehiculo tercero cirlaba a alta velocidad,DISCUTIDA
AA,d circulaba por coletta cuando casi habiendo cruzado rawson en su totalidad se produce choque con un vehiculo que circulaba sin luces por rawson ambos faroles delanteros rotos,COMPROMETIDA
AA,d estabamos estacionando dos y en un momento donde yo estaba mirando para atras maniobrando se produjo choque leve,COMPROMETIDA
AA,d asegurado informa que circulaba por av libertador cuando impacto a un vehiculo tercero en parte trasera debido a que no freno a tiempo no hubo presencia policial,COMPROMETIDA
AA,d al iniciar maniobra para bajar de autopista miro por espejos retrovisores y al volver vista al frente vehiculo que tenia adelante freno de golpe,COMPROMETIDA
AA,d al vhl que iba adelante frena de golpe porque se le cruce algo y yo no tengo tiempo a frenar y lo choco,COMPROMETIDA
AA,d asegurado indica que circulaba por calle godoy cruz en sentido de este a oeste cuando cruza un motocicleta sin luces por calle anchori y asegurado lo impacta con sector delantero motociclista llevaba casco asegurado ayuda a levantarlo y le ofrece llevarlo a un hospital pero motociclista no quiere no hubo intervencion de ambulancia ni de policia,COMPROMETIDA
AA,d circulando por av cabildo en proximidades de calle f d roosevelt efectue un maniobra inadecuada al momento de sobrepasar a un vehiculo que circulaba lentamente por derecha esto ocasiono un colision tangencial entre extremo izquierdo del paragolpes del vehiculo mencionado y costado lateral derecho de mi automovil,COMPROMETIDA
AA,d circulando por panamericana me distraigo y no observo que camien de adelante disminuye velocidad no alcanzndo a frenar y metiendome debajo del mencionado camien dominio wnr,COMPROMETIDA
AA,d asegurado iba por santa fe tenia que doblar a derecha por suipacha un tercero estaba estaba estacionado en esquina misma con capot levantado para arreglar un desperfecto de pronto asegurado se encandila por un instante y lo roce al tercero en guardabarros trasero izquierdo,COMPROMETIDA
AA,d vehiculo patente jtc freno y mi vehiculo no llego a frenar ocasionando choque de parte trasera del ya mencionado,COMPROMETIDA
AA,d venia circulando por calle pareja al llegar a interseccion con fernandez de enciso aparecio colectivo e impactamos punta contra punta mi parte delantera derecha con paragolpes delantero izquierdo del colectivo,COMPROMETIDA
AA,d asegurado indica que hubia trafico y circulaba a baja velocidad no alcanza a frenar e impacta al vehiculo que iba delante de el donde luego se produce un choque en cadena ya que dos vehiculos mas que estaban delante de terminan daniados,COMPROMETIDA
AA,d vehiculo interviniente en siniestro me rayo cara izquierda del vehiculo ocasionando marcas en paragolpe y panel izquierdo del lado del conductor,COMPROMETIDA
AA,d arranque sobre caseros doble en esmeralda y se me patino embriague y choque contra un auto estacionado,COMPROMETIDA
AA,d denuncia asegurado pareja de asegurado indica que iba circulando por calle mencionada y un remis dobla hacia izquierda de forma repentina vehiculos por delante frenan pero pareja de asegurado no logra frenar a tiempo impacta su parte delantera con parte trasera de un vehiculo tercero en momento no se manifiestan lesionados sin embargo tercero se comunica unas horas mas tarde manifestando dolor de cuello no verifica que haya asistido a un hospital lang vehiculo fiat mobi asegurado circulaba por rio negro con sentido norte a sur al arribar a interseccion con huiliches rodados que lo precedian imprevistamente detienen su marcha e impacta por alcance al vehiculo volkswagen gol conducido por tercero que circulba delante ampliacion asegurado lang vehiculo fiat mobi asegurado circulaba por rio negro con sentido norte a sur al arribar a interseccion con huiliches rodados que lo precedian imprevistamente detienen su marcha e impacta por alcance al vehiculo volkswagen gol conducido por tercero que circulba delante,COMPROMETIDA
AA,d asegurado informa que al circular por calle indicada al doblar a otra calle un vehiculo tercero dobla a par del vehiculo asegurado nuestro asegurado lo impacta parte del lateral izquierdo delantero,COMPROMETIDA
AA,d asegurado indica que se encontraba esperando semaforo sobre calle rodriguez pena cuando al doblar a derecha a calle tucuman un vehiculo que se encontraba estacionado tambien sobre calle rodriguez pena intenta doblar hacia derecha e impacta al vehiculo de asegurado vehiculo tercero impacta con guardabarro delantero izquierdo en puerta delantera derecha del vehiculo asegurado,COMPROMETIDA
AA,d estacionando mi vehiculo rozo lateral derecho del vehiculo estacionado del tercero,COMPROMETIDA
AA,d estaba detenida por semaforo en rojo sobre av maipu al mano a capital vicente lopez luz cambie a verde autos arrancaron yo avance sin darme cuenta de que vehiculo de adelante seguia detenido y lo impacte por detras no se observaron danios fisicos al vehiculo y conductor manifeste no tener molestias,COMPROMETIDA
AA,d saliendo de cochera de mi domicilio me embiste viniendo de contramano tocando paragolpe trasero de mi automovil estacionandose al frente,COMPROMETIDA
AA,d conductor que venia delante de mi vehiculo freno de golpe,COMPROMETIDA
AA,d asegurado indica que se contraba detetenido en semaforo de mencionada al abrir mismo vehiculo tercero de adelante acelera y detiene marcha de imprevisto produciendo que nuestro aseguro lo impacte en parte trasera,COMPROMETIDA
AA,d estaba estacionada abri puerta para bajare a mi hijo cuando otro vehiculo pase no me vio y aboyo puerta trasera izquierda,CONCURRENTE
AA,d asegurado da marcha atras e impacta levemente al tercero segun refiere misma danio fue menor casi no se percibia,COMPROMETIDA
AA,d conductor frena delante mio con balizas puestas y no llego a frenar del todo y hay un pequeno impacto de mi paragolpe con de el,COMPROMETIDA
AA,d asegurado indica que se encontraba circulando por avenida donato alvarez cuando al visualizar un bache que se encontraba en centro de calle realiza un maniobra hacia derecha hacia calle belaustegui para evadirlo e impacta a un vehiculo tercero que se encontraba estacionado en parte trasera del vehiculo tercero con parte delantera derecha del vehiculo asegurado luego del impacto vehiculo se resbala a causa de adoquines mojados y vehiculo asegurado vuelca intervino ambulancia y policia asegurado fue derivado hospital alvarez,COMPROMETIDA
AA,d yo venia por guardia nacional del lado de rivadavia al cruzar avenida juan bautista alberdi me distraje y choque un ford fiesta ijs titular compa srl apoderado nestor di stilio seguro orbis poliza del lado trasero derecho q estaba estacionado sobre guardia nacional del lado izquierdo al chocar rueda con rueda ford fiesta tomo impulso y choco otro auto que estaba delante renaul logan kwh seguro nueva taxi titular julio cesar calvo poliza ford quedo daniado tanto del lado trasero como delantero y renaul en parte de atras,COMPROMETIDA
AA,d asegurado informa que mientras giraba hacia derecha para tomar puente un vehiculo tercero aparece por colectora para incorporarse al transito provocando impacto contra vehiculo asegurado en parte derecha no hubo lesionados,COMPROMETIDA
AA,d venia circulando por blas parera ante presencia de un valla de contencien esquivo e impacto en lateral derecho al tercero,COMPROMETIDA
AA,d circulaba por calle juncal a paso de hombre adelante mio un taxi renault logan mat nab que tambien circulaba delante mio a paso de hombre al llegar a esquina de calle oro taxi dobla a su derecha y yo hago lo propio medio segundo gire mi mirada para ver si venian autos en ese cruce y cuando volvi mi mirada al frente taxi freno de repente en ochava para levantar un pasajero terminamos con un pequeno toque ambos vehiculos y con danios menores,COMPROMETIDA
AA,d en garage de mi casa dando marcha atras involuntariamente roce vehiculo tercero en paragolpes trasero y guardabarros trasero izquierdo,COMPROMETIDA
AA,d asegurado circulaba por libertador con luz de giro para cambiarse a derecha cuando un tercero que conducia a misma altura impacta con paragolpe delantero izquierdo contra lateral derecho delantero de asegurado luego hace un maniobra y sigue danianado vehiculo asegurado hasta lateral trasero derecho,COMPROMETIDA
AA,d saliendo de cochera del edificio y habiendo un vehiculo estacionado que me obstaculizaba vision asomo trompa y un vehiculo que venia desde mi derecha me embiste en guardabarro delantero derecho,COMPROMETIDA
AA,d asegurado informa que circulaba por avenida carrazco cuando al llegar a interseccion con gral cesar diaz para doblar a izquierda impacta con un vehiculo tercero que se encontraba a su derecha para doblar hacia mismo sentido ya que un vehiculo que circulaba por gral cesar diaz dobla hacia avenida carrazco de manera que vehiculo asegurado tuvo que realizar un maniobra hacia lado derecho,COMPROMETIDA
AA,d haciendo fila para pasar estacionamiento del aeropuerto de ezeiza al cruzar cabina para que estaba haciendo fila puse marcha atras para cambiar de fila no notando que habia un auto detras del mio y chocandole paragolpes frontal con paragolpes trasero de mi auto,COMPROMETIDA
AA,d a de manana venia por calle gorostiaga belgrano y cuando cruzaba de febrero venia un auto rapido y no le dio tiempo a frenar y chocamos adoquines no ayudaron ya que estaban mojados y eso hizo que dos autos patinaran,CONCURRENTE
AA,d asegurado indica que al salir de su garage esperando paso para poder incorporarse a calle mencionada un vehiculo que circulaba por alli lo roza en parte trasera impacta parte trasera del vehiculo asegurado con parte trasera del vehiculo tercero,COMPROMETIDA
AA,d asegurado indica que entrando a estacionar en cochera impacta levemente a vhl de un tercero d,COMPROMETIDA
AA,d yo estaba parada detras de en semaforo y se me zafo pedal de freno lo cual hizo que toque mi parte delantera contra su paragolpes trasero a muy baja velocidad ya que estaba detenida en semaforo,COMPROMETIDA
AA,d frena de golpe auto de adelante y no llego a frenar chocandola a ella y ella al auto de adelante primer conductor cuando nos bajamos nos cuenta que tuvo que frenar de golpe por un maniobra brusca que hizo un taxi delante de el llego a frenar taxista siguio de largo cuando se genero choque,COMPROMETIDA
AA,d circulaba en sentido de calle beiro de sur a norte sobre calle con adoquines humedos y auto siena frena yo freno y auto no se adiere al suelo ocacionando un golpe entre paragolpes trasero del siena y delantero mi,COMPROMETIDA
AA,d viniendo por calle tucuman hacia av alem con camioneta kia sportage mxv frene en semaforo al darme luz verde avance para tomar avenida no viendo que a mi derecha se encontraba un volkswagen fox evf manejado por antonella crisci ocasionandole un averia en frente de su auto camioneta kia no sufrio nada salvo un pequena marca en un puerta,COMPROMETIDA
AA,d autopista bsas plata empalme autopista de mayo cambiando de carril se adelanta auto posterior por mano derecha y colisiono con paragolpe del auto delantero al frenar,COMPROMETIDA
AA,d vengo x colectora paralela al metrobus y llegando a calle del tejar me encierra un vehiculo obligandome a volantear y terminando impactada sobre un vehiculo q se encontraba estacionado,COMPROMETIDA
AA,d asegurado indica que se encontraba circulando por calle catamarca iban dos vehiculos delante de ella circulando en misma direccion primer vehiculo debido a un loma de burro frena de golpe es por esto que vehiculo de atras frena tambien provocando que asegurado impacte con este vehiculo con sector delantero contra sector trasero del vehiculo tercero no hubo intervencion policial ni de ambulancia,COMPROMETIDA
AA,d denuncia asegurado al llegar a esquina frene ya que venia un fila grande de autos y al ir a cruzar choque al otro vehicu,COMPROMETIDA
AA,d asegurado informa que circulaba por ruta mencionada cuando a causa del transito vehiculos que se encontraban delante del asegurado frenaron a cero y mismo no llego a hacerlo de esta manera se produjo impacto con paragolpe delantero contra paragolpe trasero del tercero,COMPROMETIDA
AA,d esposa del asegurado indica que se encontraba circulando por ruta entrando a un rotonda de su mano izquierda un camion encierra y al volantear se produce un leve impacto con otro vehiculo tercero que se encontraba en su mano derecha impacto se produce con sector delantero derecho del vehiculo asegurado contra sector izquierdo delantero del vehiculo tercero no hubo intervencion policial ni de ambulancia,COMPROMETIDA
AA,d un camion estacionado en esquina de natalio querido y marconi no me permitio visualizar hacia izquierda intente cruzar a muy baja visibilidad km h e impacte a un vehiculo que avanzaba por marconi,COMPROMETIDA
AA,d denuncia asegurado hijo de asegurado indica que se encontraba circulando por calle raymond poincare al llegar a interseccion con calle heriberto martinez no hay semaforos un vehiculo tercero que circulaba por dicha calle en sentido izquierda a derecha sobrepasa a un camioneta que se encontraba delante suyo produciendose impacto del sector frontal del vehiculo asegurado contra lateral derecho del vehiculo tercero hubo intervencion policial y ambulancia en vehiculo tercero trasladaron al conductor y acompanante ampliacion asegurado lang vehiculo renault clio asegurado circulaba por calle raymond poincare y lo hacia de oeste a este declara su conductor que en esa circunstancia y al efectuar cruce de calle heriberto martinez colisiono con sector frontal de su vehiculo al lateral derecho del ford falcon conducido por tercero que se desplazaba por esta ultima de norte a sur y que se enontraba desarrollando un maniobra de sobrepaso en bocacalle,CONCURRENTE
AA,d al entrar a estacion de servicios shell de calle s ortiz yo yendo por esta quiero ingresar a estacion de servicio y coche estaba sobre mi derecha cuando quise entrar nos tocamos,COMPROMETIDA
AA,d hijo del asegurado informa que vehiculo estaba estacionado por calle mencionada sobre mano derecha cuando quiere comenzar marcha endereza vehiculo para salir pero no avanza y le da paso a un taxista que venia circulando mismo no lo ve y lo impacta en parte delantera izquierda del auto asegurado contra lateral derecho del tercero,COMPROMETIDA
AA,d trate de frenar y colisione de frente contra parte trasera del otro vehiculo,COMPROMETIDA
AA,d choque se efectuo cuando salia del estacionamiento de escuela,COMPROMETIDA
AA,d circulando por calle zuviria y al llegar a esquina de emilio mitre y doblando a derecha para entrar en e mitre un auto q venia circulando x esa calle me choca mi lateral izquierdo delantero provanco un rayon en mi guardabarros delantero izquierdo,COMPROMETIDA
AA,d estaba estacionado del lado izquierdo arranco vehiculo y me embiste de atras otro vehiculo,COMPROMETIDA
AA,d circulaba por paroissien y al llegar con interseccion de machain freno en cuneta dejo pasar autos y cuando comienzo a avanzar veo que viene por machain un suran negra a alta velocidad y me impacta en rueda delantera se presento policia y same traslado al pirovano a todos yo sra velis y su beba para constatar lesiones luego del control nos dieron de alta autos secuestrados por actuaciones judiciales a cargo del juzgado secretaria,COMPROMETIDA
AA,d saliendo del garaje marcha atras toco parte de atras del veiculo que estaba estacionado,COMPROMETIDA
AA,d asegurado estaba estacionado sale y apenas toca al tercero,COMPROMETIDA
AA,d asegurado indica que se encontraba circulando por calle billinghurst cuando un motocicleta se cruza entre vehiculo asegurado y vehiculo tercero que se encontraba delante y al realizar ambos vehiculos maniobra para evadirla impacta vehiculo tercero en parte trasera del vehiculo tercero con parte delantera del vehiculo asegurado no intervino ambulancia ni policia,COMPROMETIDA
AA,d asegurado indica que se encontraba conduciendo por colectora de panamericana cuando vehiculo tercero que se encontraba conduciendo delante frena repentinamente debido a que en esquina un colectivo estaba intentando cruzar debido a esto vehiculo asegurado impacta con paragolpe delantero en paragolpe trasero del vehiculo tercero no hubo presencia de policia ni ambulancia al vehiculo tercero lo conducia hija de asegurado y asegurado estaba de acompanante asegurado al momento del siniestro presentaba dolores de cabeza asegurado ofrecio llevarla al hospital pero no accedio luego se comunico con asegurado y le indico que d le colocaron un cuello ortopedico,COMPROMETIDA
AA,d asegurado indica que se encontraba conduciendo sobre calle miller cuando al llegar a interseccion con calle nahuel huapi impacta con otro vehiculo que venia conduciendo por dicha calle debido a que ambos vehiculos no llegan a frenar vehiculo tercero lo impacta con paragolpe delantero izquierdo en paragolpe delantero derecho del vehiculo asegurado,COMPROMETIDA
AA,d iba manejando por rio de janeiro con transito pesado con lo cual no iba a mas de km x hora ademas de que estaba lloviendo en un momento y con vehiculos parados me distraje y frene encima de un taxi tocandolo apenas sin mayores danios que pinturasaltada del mismo,COMPROMETIDA
AA,d asegurado circulaba por calle indicada por delante iba un vehiculo tercero asegurado al querer sobrepasar vehiculo tercero lo impacto levemente en paragolpe traasero izquierdo sin lesiones,COMPROMETIDA
