cod_accidente,descripcion,responsabilidad
am,circulaba calle chivilcoy llegar interseccion con calle tucuman colisiona con mi frente parte izquierda moto con acupantes cuales caen pavenida bajo asisto ambulancia con casco incorporan por sus medios sin lesiones intercambulancia datos retira lugar no int policia ni ambulancia formalizo denuncia moronlos terceros fueron por sus propios medios no participo policia ni ambulancia confirma terceros circulaban desde derecha colisiona pasara mas datos tercero conductor para poder contactarlo,COMPROMETIDA
am,vehiculo asegurado ingresando su garage calle brandsen fue colisiona parte izquierda incluye espejo por tercero moto ocupante con casco cayo suelo circulaba por misma no intervino ambulancia ni policia manifesto dolor sus piernas retiro por sus propio medios,COMPROMETIDA
am,vehiculo asegurado circulando por calle roldan perder conocimiento o quedarse dormido colisiona con tercero colisiona parte trasera moto circulaba sola persona cae piso asegurado no recuerda si utilizaba casco interviene policia no interviene ambulancia luego conductor moto retira por sus propios medios,COMPROMETIDA
am,asegurado circulaba por peron tercero moto quiere sobrapasar colisiona parte trasera derecha auto asegurado solo ocupante cual no cae suelo llevaba casco no manifestaba dolor alguno retiro por sus medios tel asegurado asegurado formalizo denuncia san justo manifiesta tercero estaba adelantera por derecha asegurado estaba maniobrando para estacionar margen derecha calle por cual transitaba produce colisiona con moto circulaba su derecha dano auto es parte trasera derecha asegurado dice fue colisiona muy leve cruzaron datos fueron ambulancia lugar tercero tiene seguro pero no recuerda cia asegurado no conoce tercero asegurado estaba yendo trabajo,COMPROMETIDA
am,asegurado estaba estacionado mano derecha avenida rivadavenida momento sale estar estacionado moto circulaba colisiona parte delantera izquierda vehculo asegurado motociclista cayo suelo tena casco puesto viajaba solo ambulancia traslaal hospital intervino policia,COMPROMETIDA
am,vehculo asegurado saliendo garage colisiona con su parte trasera moto circulaba sin desplazamientosmoto ocupante con casco cay piso levant por sus medios manifest dolencias mano izquierda sin int medica sin int policial cel aseg,COMPROMETIDA
am,circulaba por e castro luego frenar bocacalle incorporo transito pueyrredon hacia rivadavenida paso hombre estoy ya estoy con todo vehculo pueyrredon siento colisiona leve con moto parte izquierda delantera desconoce donde vino no cae asfalto no manifestaba lesionesno intervino policia ni ambulancia,COMPROMETIDA
am,asegurado con vehiculo estacionado abre parte viene moto colisiona dicha parte izquierda tercero no cae piso no manifesto lesiones no interviene policia,COMPROMETIDA
am,yo circulaba por avenida colisiona doblar con luz giro hacia derecha calle morlote colisiona moto marca suzuki dominio kfs parte trasera derecha mi vehculo conductor no cayo piso ni sufrio lesiones no poseia seguro vigente tit moto diaz c manuel eduardo pampa caba no hubo lesionados ni otros terceros involucrados datos tercero ugaz paredes jhonatan erick suzuki kfs triunfo seguros,COMPROMETIDA
am,vehiculo asegurado circulaba por pje martin fierro llegar avenida asomar vehiculo es colisiona por moto circulaba por avenida lope vega moticiclista cae pegando cabeza danando parabrisas con lesiones boca diente llevaba cascointerviene policia ambulancia siendo trasladado hosp velez sarfieldvehiculo asegurado secuestrado cria comuna cabaconducia osvaldo lab,COMPROMETIDA
am,asegurado circulaba este oeste por arteria mencionada girar hacia izquierda para ingresar jose miro con paso cedido por auto particular circulaba por mano contraria es colisiona punta delantera derecha parte derecha por moto circulaba por mataco oeste este por impulso gira si misma acompanante moto sufri lesin tobillo izquierda fractura perone dedo gordo pieno quiso ser transladado por ambulancia pero fue transladado por sus medios instituo haedo,COMPROMETIDA
am,vehiculo asegurado circulaba calle fue colisiona su parte derecha por tercero moto persona ingresaba calle girando hacia su izquierda desde calle neuquen persona no cayo asfalto luego intercambulancia datos retiro por su cuenta sin desplazamientos,DISCUTIDA
am,vehiculo asegurado encontraba circulando por calle matheu maniobra para girar derecha calle salguero vehiculo tercero colisiona moto con su parte delantera derecha su parte delantera izquierda altura manubrio sin desplazamiento cae moto conductor piso conductor moto usaba casco conductor moto no indica lesiones retira por sus propios medios,COMPROMETIDA
am,estaba saliendo garage mi domicilio marcha trasera moto pasa entre otro auto mi auto raya mi delantera trasera conductor moto con casco iba solo no cae piso retira por sus propios medios sin lesiones no intervino policia ni same,COMPROMETIDA
am,vehiculo asegurado estaba estacionado avenida libertador abre parte delantera izquierda moto colisiona luego moto colisiona contra parte derecha vehiculo taxi circulaba por avenida libertador moto conductor no cae piso tenia casco tuvo lesiones pierna derecha no intervinen policia e interviene ambulancia same,COMPROMETIDA
am,asegurado circulando por avenida rosales desde palomar para ingresar estacion servicio ubicada avenida rosales bianco tercero asegurado desconoce si lleva casco sin acompanante circulando por calle bianco asegurado entrar estacion servicio tercero colisiona con su parte derecha parte derecha asegurado no hubo lesionados no intervino policia no intervino ambulancia sin desplazamientos,COMPROMETIDA
am,circulando san nicolas llegar interseccion cin jonte doblo hacia mi izquierda para tomar dicha avenida moto estaba circulando por esta ultima cruza interseccion produce colisiona mi parte derecha con parte delantera moto cayendo piso su unico tripulantese hizo presente personal policial pese inistencia tanto conductor vehiculo asegurado como policia motocicilista no quiso intervencion same este retira lugar siniestro por sus propios medios,COMPROMETIDA
am,vehiculo asegurado circulaba por larroque doblar derecha hacia v plaza produce colisiona con moto estaba pasando por ese parte ambulancia ocupantes moto llevaban casco no caen piso acompanante colisiona rodilla izquierda con parte delantera derecha vehiculo asegurado interviene ambulancia traslada htal gandulfo,COMPROMETIDA
am,vehiculo asegurado circulaba chiclana fue colisiona su parte izquierda por ro moto circulaba alli sin desplazamientos ni lesionados ampliacionviniendo por avenida chiclana con luz verde mi favenida cruzo avenida garay repente siento colisiona moto colisiona parte delantera izquierda evidentemente venia cortando semaforos no sucedieron incidentes no participo ambulancia luego eso cada uno siguio su camino,CONCURRENTE
am,circular por rivera indarte metros antes llegar venezuela mia mi derecha sale repentinamente tercero encontraba estacionado cruzandose hacia delantera mi vehiculo no hubo rose por volanteo hacia izquierda hacerlo rose moto intentaba sobrepasarme por izquierda conductor moto cayo piso reincorporando no hubo mas vehiculo involucrados ni lesionados datos tercero ezequiel maximiliano balzan bajaj rouser aujo orbisnos comunicamos con v asegurado formalizo denuncia ramos mejia circulaba por rivera indarte metros antes llegar venezuela automvil estacionado derecha sale repentinamente raz esta maniobra asegurado volantea para izquierda colisiona moto circulaba izquierda automvil realizo maniobra fue lugar sin dejar datos no intervino policia ni ambulancia tercero retiro por sus propios medios,COMPROMETIDA
am,detenido semaforo avenida hip yrigoyen pone verde moto estaba delantera no arranca colisiona levemente moto saola persona con casco cae piso levanta solo no tiene danos fisicos solo moto,COMPROMETIDA
am,vehiculo asegurado circulando por dean funes llegar interseccion con mexico produce colisiona con mi parte delantera derecha contra moto circulaba por esta ultima moto circulaba sola persona cae piso utilizaba casco no interviene policia no interviene ambulancia luego pedirme datos conductor moto retira por sus propios medios,COMPROMETIDA
am,circulabapor barilari interseccion con gowlansoy colisiona por tercero moto solo ocupante con casco circulaba por ultima mencionda mi parte delantera izquierda con su parte delantera tercero pasa por arriba vehiculo cae asfalto levanto saco casco ofresco ayuda no quiere llamen ambulancia ni dice no tiene seguro retira por sus propios medios andando moto esquina con poca luz,CONCURRENTE
am,vehiculo asegurado circulando por concordia alcanzar interseccion con esmeralda produce rozamiento entre su patente tercero circulaba por esta ultima calle mencionada dos ocupantes caen piso incorporan acto con casco colocado uno ocupantes acompanante tenia raspadura minima consideracion retiran por sus propios medios rechazaron asistencia medica sin desplazamientos no intevino policia ni ambulancia,COMPROMETIDA
am,vehiculo asegurado circulando por medrano con onda verde estar mitade cruce avenida cordoba semaforo cambulancia amarillo es colisiona por tercero moto ocupante con casco cayo suelo circulaba por cordoba intervino ambulancia policia cria secuestra motos toma datos testigo pero no facilitan aun tercero es trasladado htal fernandez por politraumatismo pero fue dado alta dia mientras yo fui atendido por same lugar por dolencia brazo izqmuneca,CONCURRENTE
am,vehiculo asegurado circulando por pedro echague tercero moto circulaba por saenz pena colisiona parte derecha con su parte delantera persona conducia moto cae capot vehiculo asegurado luego pavenida bajo asistose incorpora por sus medio manifestaba dolor piernaofreci asistencia medica cual niega acompano hasta su domicilio ya vivia media cuadra lugar no intervino policia ni ambulancia sin desplazamientos,COMPROMETIDA
am,vehiculo asegurado circulaba avenida incas doblar hacia pje corregidores moto realizaba misma maniobra para colisiona car asfalto no existio colisiona persona retira por sus propios medios sin desplazamientos,COMPROMETIDA
am,venia manejando por calle miguel cane interseccin calandria cruza moto no llego frenar por produce colisiona moto cae piso con su conductor,COMPROMETIDA
am,venia circulando por alfonsin llegando oncativo delantera mio tenia auto quiero sobrepasar por izquierda piso estaba mojado estoy por pasar auto cruza moto colisiona con parte delantera izquierda chicos cayeron estaban raspados muy doloridos asisto nos pasamos datos voy lugar,COMPROMETIDA
am,circulaba por avenida e peron hacia capital motociclista con acompanante freno por semaforo o no alcance frenar colisiona trasera cayeron piso solo colisiona no intervino policia ni ambulancia vuelve carta postal por domicilio inexistente terceros,COMPROMETIDA
am,vehiculo asegurado circulaba por guardia nacional pone giro para girar hacia izquierda para jose enrique rodo e colisiona su espejo retrovisor izquierda contra moto circulaba por guardia nacional quiere sobrepasar vehiculo asegurado por izquierda conductor cae piso tenia casco no presentaba lesiones aparentes no hubo intervinientes ni policia ni ambulancia,COMPROMETIDA
am,circulando guarda vieja repente roce moto detenida con mi parte delantera derecha conductor moto cayo piso levanto solo sin casco puesto fue con moto andando sin intervencion ambulancia ni policia te,COMPROMETIDA
am,circulaba por mitre llegar interseccion comienzo doblar derecha es ahi siento colisiona mi gdproducido por moto motociclista cae piso levanta por sus propios medios no hubo intervencion policial ni same ofreci llamar same o auxiliarlo pero este no quiso sin mas terceros involucrados ni lesionados datos tercero julian oviedo color oscuro atmasegurado formalizo oficina bandfieldconfirma mecanica realiza maniobra giro derecha motocicleta iba par colisiona no tomo datos te tercero tema leve tercero retira por sus propios medios no participo policia ni ambulancia,COMPROMETIDA
am,circulaba por maipu interseccion con entre rios moto circulaba por maipu sentido contrario gira izquierda sin giro con luz verde habilitada para mi circulacin como consecuencia no puedo evitar colisiona parte derecha moto produce caida motociclista no indica lesion incorpora por sus propiosmedios interviene policia no requiere ambulancia retira con moto funcionando tercero gira izquierda sin semaforo habilitado con semaforo rojo no hubo otro vehiculo involucrado datos tercero covarrubias emanuel bajaj rouser ns auaj amca,DISCUTIDA
am,vehiculo asegurado circulando por calle yrigoyen girar derecha calle balcarce fue colisiona su parte derecha por tercero moto personas con casco caen asfalto pero levantan por sus propios luego intercambulancia datos retiran por sus propios medios no interviene policia ni ambulancia,COMPROMETIDA
am,asegurado circulando calle toldos colisiona con su parte delantera parte izquierda tercero moto circulaba calle don cristobal dos ocupantes con cascos puesto producto mismo caen piso levantan por sus medios no hubo intervencion policial ni ambulancia,COMPROMETIDA
am,circulaba por mariano moreno coloco luz giro para girar izquierda moto quiere sobrepasar por izquierda yo realizar giro colisiona mi parte izquierda trasera motoquero no sufre lesiones visibles no cae alpiso retira por sus medios datos tercero ballon ezequiel jose zanella azqb triunfo,COMPROMETIDA
am,vehiculo asegurado maniobraba calle cmte luis piedrabuena para doblar izquierda hacia cnel francisco uzal colisiona su parte delantera izquierda parte delantera derecha moto circulaba por ultima unico ocupante moto tenia casco cayo piso presentaba dolor rodilla clavenida muneca izquierda fue trasladado ambulancia htal vicente lopez hubo intervencion policial,COMPROMETIDA
am,asegurado maniobrando para salir estacionado calle f m esquiu tercero colisiona contra puertas izquierda asegurado no cae pavenida no llevaba casco puesto sin patente no hubo intervencion ambulancia ni policial retiro con moto,COMPROMETIDA
am,vehiculo asegurado detiene por semaforo san martin cambulancia semaforo maniobra marcha trasera para sobrepasar vehiculo detenido colisiona levemente con su parte trasera ante ro moto estaba trasera sin desplazamientos ni lesionados moto no cae conductor no interviene policia ni ambulancia retira por sus medios,COMPROMETIDA
am,vehiculo asegurado circulando por avenida juan b justo llegar interseccion con argerich es colisiona su parte trasera por rueda delantera tercero circulaba trasera solo ocupante con casco cae piso incorpora solo quejaba dolencia estomago intervino policia ambulancia trasladan centro medico fue retenido in situ donde perito labraron actuaciones sin desplazamientos,DISCUTIDA
am,vehiculo asegurado circulando por avenida maria eva peron circunstancias ya estaba incorporando calle senillosa es colisiona su parte delantera por tercero moto circulaba por esta ultima alta velocidaun solo ocupante sin casco cae piso repuso momento no deseo recibir atencion medica no intervino ambulancia ni policia tercero no evidencia lesiones solo oficial policia civil arbitro intercambulancia datos pero no labro actuaciones sin desplazamientos,COMPROMETIDA
am,circulando por centenario uruguayo llegando avenida julio camioneta polica bruscamente sin poner luz giro ni balizas subi vereda equina para ingresar lavenida yo acciono frenos giro izquierda esquivo moto venia trasera mo intent esquivarme pero inclinar moto pierde control cae costado sola persona conductor tenia casco puesto retira por sus propios medios,COMPROMETIDA
am,vehiculo asegurado circulaba por au buen ayre es colisiona su parte izquierda por moto circulaba por misma unico ocupante moto tenia casco cayo piso presentaba lesiones pierna nariz retiro por propiso medios no hubo intervencion medica ni policial nos comunicamos con v asegurado manifest haber formalizado denuncia compania respecto hecho manifieseta bajaba salida buen ayre luego tena subir puente esta bajando puente moto clavenida frenos para evitar colisiona ah pierde control colisiona contra parte auto asegurado admite dobla para subir puente no prest colaboracin para hacer croquis ni para especificar por dnde circulaba moto pero por mecabnica reparte parece claro rodado asegurado interpuo carril marcha motocicleta moto colisiona parte izquierda rodado asgurado dice tener colisiona tercero quedo informarlo no participo policia ni ambulancia tercero tendria lesiones leves,COMPROMETIDA
am,asegurado circulando por jose leon suarez con giro colocado hacia izquierda para tomar por colorada esta por realizar maniobra es colisiona parte trasera izquierda por tercero circulaba mismo sentido moto con ocupante con casco cae pavenida asiste policia no asiste ambulancia levanta por sus propios medios sin desplazamientoste asegurada,COMPROMETIDA
am,vehiculo asegurado maniobraba para salir donde encontraba estacionado colisiona con su parte delantera derecha moto circulaba calle motociclista utilizaba casco no cay pavenida result lesionado su rodilla izquierda intervinieron policia motociclista fue con familiares llevaron hospital controlar,COMPROMETIDA
am,vehiculo asegurado circulaba au fue colisiona su parte trasera derecha por moto circulaba misma motociclista utilizaba casco cayo pavenida no presentaba lesiones visibles fue trasladado centro medico ambulancia sin interv policias,COMPROMETIDA
am,encontraba circulando por calle maipda bernal direccin hacia avenida llego zeballos dejo pasar varios autos comienzo cruzar zeballos moto gran velocidapasa por zevallos hacia dardo rocha donde colisiona con mi parte delantera izquierda haciendo ambulancia muchachos cayeran dela moto costado parecan muy adoloridos pero decidieron irse por su cuenta,COMPROMETIDA
am,vehculo asegurado circulaba por avenida alvarez thomas llegar interseccin con calle sucre es colisiona su espejo izquierda por moto circulaba alvarez thomas sin desplazamientos moto ocupante con casco cay piso manifest dolencias fue trasladado por ambulancia htal tornu int cria c cel aseg,COMPROMETIDA
am,vehiculo asg circulando por corrientes vehiculo tercero moto circulando por almirante brown asegurado indica interseccion ambulancia llegando final bocacalle siente su parte trasera colisiona por parte terceroel tercero va acompanado menor ambulancia llevan cascocaen pisoel tercero es ayudado para levantarse manifiesta dolor brazo izquierda interviene policia ambulancia trasladan tercero hospital escobar,COMPROMETIDA
am,vehiculo asegurado circulando por calle rodriguez esquivar tercero es colisiona su parte izquierda por tercero moto persona con casco tercero retira por sus propios medios,COMPROMETIDA
am,circulando por avenida peron giro izquierda para ingresar san antonio mitade cuadra freno moto venia trasera colisiona mi parte trasera izquierda moto iban dos personas sin casco no caen piso sin lesiones visibles no intervino policia ni ambulancia retiran por sus propios medios sin desplazamientos,COMPROMETIDA
am,asegurado detenido por semaforo mariano acosta moto tambulancia estaba detenida mi derecha pone semaforo verde arranco delantera para doblar hacia mi izquierda como yo arranque colisiona mi parte delantera derecha moto iba sola persona tenis casco cae suelo levanta por sus propios medios no intervino ni policia ni ambulancia quejo dolor pierna izquierda por cayo moto encima asegurado luna ampliacionhablo con ccpara aclarar mecanica comenta encontraban detenidos semaforo vez da luz verde ambulancia avenida pero asegurado tenia doblar derecha es colisiona tercero colisiona levementeno interviene personal medico ni policial tercero quejaba dolor pierna pie formalizo ok,COMPROMETIDA
am,asegurado circulaba por araujo interseccion con artigas produce colisiona con tercero moto con personas cuales lleveban cascoproducto mismo asegurado sufre danos parte delantera derecha intervino policia ni ambulancia,COMPROMETIDA
am,vehculo asegurado circulaba por carril central mano caba moto por carril derecha otro vehculo sobrepasa asegurado por izquierda encierra provocando asegurado efectdae maniobra termina colisiona con moto,COMPROMETIDA
am,vehiculo asegurado circulando por calle triunvirato es encandilado por juego luces hacia otro vehiculo circulaba no percata moto precedia detuvo delantera vehiculo asegurado colisiona con su parte delantera solo ocupante traia casco no cae piso sin lesiones evidentes no interviene ambulancia ni policia retira por sus propios medios sin desplazamientos,COMPROMETIDA
am,venia circulando por avenida mosconi aproximadamente manana pasando semaforo cambulancia color amarillo rojo siento colisiona con motociclista venia circulando velocidaconstante calle cuenca colisiona entre parte trasera delantera cayendo sufriendo traumatismos leves,CONCURRENTE
am,circulando por santa cruz llegar interseccion con uspalparte moto circulaba por esta ultima colisiona mi parte derecha moto circulaba persona cayo pavenida no levanta por sus propios medios interviene policia ambulancia,COMPROMETIDA
am,circulando por calle herrera con direccion calle h irigoyen dos motos venian mi misma direccion jugando picadas pierden contros tirandose parte mi vehiculo cada moto viajaban dos individuos todos resultaron lesionados hubo intervencion policial ambulancia sin datos terceros,COMPROMETIDA
am,asegurado circulaba por calle tupac amaru llega interseccion con avenida remigio lopez detiene por transito observa no venia nadie cruza para doblar izquierda avenida remigio lopez moto circulaba por avenida no ve vehiculo asegurado colisiona asegurado parte izquierda con moto conductor moto llevaba casco conductor cae pero levanta momento e indica no duele nada ni presenta lesiones momento no intervino policia ni ambulancia retiran por sus propios medios,COMPROMETIDA
am,estaba detenido semaforo medrano da luz verde pongo primera moto quiere pasar invade mi carril engancha con mi chapa patente tercero cae piso levanta por sus propios medios no interviene policia vecinos llaman same hace presente atiende lugar tercero cual no es derivado,CONCURRENTE
am,vehiculo asegurado circulaba por tacuari cruzar interseccion colisiona su parte delantera derecha contra moto con dos ocupantes circulaba por ciudadela ocupantes caen piso tenian casco no tenian lesiones aparentes van por sus propios medios no hubo intervinientes,COMPROMETIDA
am,estar saliendo estacionamiento ubicado calle olazabal vehiculo asegurado es colisiona su parte delantera izquierda por motocicleta aparecio entre medio auto estacionado otro detenido doble fila motocicleta iban dos personas ninguna ellas cayo piso ni sufrio lesiones acompanante motociclista era persona sexo masculino unos aprox anos edano intercambulancia sus datos con asegurado ambulancia retiraron lugar bordo motocicleta funcionando conductor motocicleta llevaba casco pero mismo no tenia colocado correctamente acompanante no tenia casco no hubo intervencin policial ni ambulancia datos tercero canaza flores eleuterio motomel grk liderar seguros,COMPROMETIDA
am,circulaba por saavenida llegar esquina chiclana no doy cuenta haca contramano entonces moto venia delantera mio frena por ese motivo colisiona trasera caen piso tenias varios dolores por colisiona moto iban personas ambulancia con casco caen pavenida incorporan por sus medios les ofrece asistencia medica cual niegan intercambulancia datos retiran lugar,COMPROMETIDA
am,vehiculo asegurado estacionado avenida nazca abre parte delantera izquierda colisiona con tercero moto circulaba por avenida nazca conductor moto no llega caer pavenida no manifesto dolencias sin desplazamientos,COMPROMETIDA
am,asegurado circulando por avenida eva peron cruza calle h yrigoyen fue colisiona parte derecha por tercero circulaba por ultima mencionada gira derecha para tambulancia continuar por avenida eva peron moto sola persona con casco cae interviene policia sin actuaciones ambulancia reviso tercero lugar tercero luego retira por sus propios medios nelson alanes mailtoalanelson_hotmailcom enviado jueves octubre para laura brun lbrunsegemcomar asunto re siniestro caja hola yo venia por calle juan jose valle cruzando calle colisiona fue despues ya habia terminado cruzar estaba ya avenida eva peron hizo giro desde avenida hipolito yrigoyen eva peron colisiona fue avenida eva peron,CONCURRENTE
am,vehiculo asegurado circulando por avenida corrientes con guino encendido pronto doblar por calle lavenida es colisiona su parte trasera izquierda con manubrio tercero colisiona contra vehiculo asegurado solo ocupante con casco cae piso incorpora solo no intervinieron ambulancia ni policia retira por sus medios sin desplazamientos,COMPROMETIDA
am,saliendo estacionar marcha trasera por potosi colisiona con moto sola persona cae suelo con casco colocado presentaba colisiona pierna rodilla pero leve interviene policia ambulancia donde es llevado no hospital,COMPROMETIDA
am,vehiculo asegurado circulando por avenida gaona momento dispone girar izquierda hacia avenida juan b justo moto circulaba por esta ultima colisiona parte delantera izquierda moto circulaba sola persona cae piso utilizaba casco no interviene policia no interviene ambulancia luego asegurado retira lugar conductor moto queda esperando remolque,CONCURRENTE
am,circulaba por loreto cruce avenida santa rosa casi tomando chilavenida loreto moto venia por santa rosa colisiona aprte delantera arranca delantera moto sola persona con casco cae piso llevo ambulancia htal zonal interviene policial fueron solo trausmatismo leves,CONCURRENTE
am,circulando por calle segui pongo guino para girar derecha e ingresar juan b justo ese momento moto circulaba trasera mio no ve colisiona mi parte derecha conductor moto cae pero no lesiona nos pasamos datos va por sus propios medios sin lesionados ni otros terceros involucrados datos tercero telleria juan geronimo honda cg ivs atm,COMPROMETIDA
am,circulaba por juan b justo mano diaz velez cruzar donato alvarez parna no quedar medio acomodo moto venia por donato alvarez frena derecha cayendose piso conductora moto moto paso verde yo estaba medio calle no tinterviene policia ni ambulancia no hubo colisiona entre vh,COMPROMETIDA
am,vehiculo asegurado circulando por calle sarmiento maniobrar hacia izquierda para ingresar garage con luz giro produce colisiona su parte delantera izquierda con espejo rueda delantera tercero moto circulaba por misma pegada cordon solo tripulante con casco cae piso incorporo incorpora solo acusa dolor dedo no intervino ambulancia ni policia retira por sus propios medios sin desplazamientos,COMPROMETIDA
am,asegurado circulando por calle gibraltar es colisiona parte derecha por moto circulaba por calle necochea sin desplazamientos dos personas circulaban moto conductor unicamente con casco puesto cayeron piso intervino ambulancia no policia ambulancia traslado terceros policlinico san justo,CONCURRENTE
am,vehiculo asegurado circulaba sequeira doblar para tomar carue colisiona con su parte trasera derecha moto circulaba misma motociclista su acompanante no utilizaban casco cayeron pavenida no presenntaban lesiones visibles intercambulancia datos retiraron lugar por sus propios medios sin intervencion policias ni amb,COMPROMETIDA
am,asegurado estacionar calle cavenida colisiona con moto cual venia por misma calle dos ocupantes moto con casco colocado caen suelo luego levantan acompanante manifestaba dolores sin intervencion policial ni ambulancia tel asegurado,COMPROMETIDA
am,acompanante auto abrio parte para bajar auto moto colisiona contra parte,COMPROMETIDA
am,circulando por entre rios moto por colombia engancha con patente cae venia solo no tenia dolor ni raspones sin desplazamientosampliacion aparecio mi derecha nada venia rapido yo frene automaticamente no hay semaforo ni cartel nada es barrio cerca centro san justo por siempre hay trafico no puede ir rapido tenia casco pero no ajustado cayo levanto solo yo pare auto costado calle levanto moto trajo parte mio vereda ahi charlamos nos dimos datos no intervino personal policial ni ambulancia asegurado pasa datos tercero pasa su documental ok,COMPROMETIDA
am,circulando calle crisologo larralde llegar interseccion con calle cnel magan con semaforo no funcionaba correctamente esa esquina moto viene por esta colisiona mi parte delantera izquierda cae mi capot colisiona cabeza contra parabrisastenia casco puestohubo presencia policial ambulancia traslado hospital peron,CONCURRENTE
am,asegurado circulando por avenida julio con giro derecha para tomar avenida mayo girar avenida mayo siente colisiona moto colisiona parte trasera derecha rueda cayendo conductor con casco incorpora por sus propios medios sin lesiones visibles acerca oficial policia cual corrobora no habia lesiones no da intervencion judicial ni tampoco ambulancia tercero retira por sus propios medios,COMPROMETIDA
am,circulaba por r flacon altura liniers vehiculo precedia frena abruptamente volanteo levemente hacia mi izquierda para evitar colisiona hago no veo moto venia circulando mi izquierda cual colisiona mi pdi sola persona moto con casco cae piso ayudo levantarse sube su moto retira por sus propios medios sin desplazamiento motociclista no sufrio lesiones,COMPROMETIDA
am,circulaba mano derecha zuviria girar hacia derecha para tomar calle davenida colisiona con mi parte derecha con tercero moto persona con casco circulaba zuviria persona no cayo asfalto luego intercambulancia datos retiro por su cuenta no observaron lesiones simple vista solo aducia dolor pierna izquierda ofrezoc asistencia dijo estar bien no intervino policia ni ambulancia sin desplazamientos cel,COMPROMETIDA
am,asegurado circulando calle yerbal carril izquierda es colisiona por tercero moto cirulaba por yerbal delantera vehiculo asegurado por derecha colisiona su parte delantera con parte moto cual habia solo ocupante con casco puesto cayo piso manifesto dolencia rodilla intervino ambulancia cual traslada tercero hospital pineyro intervino movil policial vehiculo asegurado quedo secuestrado,COMPROMETIDA
am,mecanica hecho segun version asegurado circulando por avenida juan b justo giro para avenida san martin detiene por transito momento soy colisiona parte delantera derecha por tercero colisiona rueda delantera derecha tercera fue trasladada por ambulancia samesl no practico alcoholemia aseguradad,COMPROMETIDA
am,asegurado circulaba por calle perda llegar interseccin con calle marcn detiene chevrole captiva transitaba por calle marcn parece desde derecha asegurado dteine tambulancia asegurado retoma marcha moto transitaba por calle marcn aprece desde derecha asegurado sobrepasa chevrolet captiva asegurado frena pero colisiona con su parte delantera moto lacual pierde equilibri cae suelo motociclista viajaba solo tena casco asegurado ayual motociclista levantarse no intervino ambulancia intervino policia no hay semaforos interseccin,COMPROMETIDA
am,circulando por avenida maipda llego interseccin con calle ohiggins intento ingresar hacia esta daltima doblando hacia izquierda veo moto intentaba pasar por mi izquierda entonces enderezo vehculo pero todas formas moto colisiona mi delantera trasera dos tripulantes moto cayeron intervino ambulancia polica,COMPROMETIDA
am,circulando por namuncura doblar derecha lituania tercero moto venia mi derecha colisiona parte no cae piso no recuerdo si tenia casco no intervino ambulancia ni policia tel,COMPROMETIDA
am,asegurado circulaba por calle arce doblar hacia derecha hacia gorostiaga soy colisiona por moto su parte izquierda desconoce por donde circulaba misma conductor moto tenia casco no cae piso no manifestaba lesiones retira por sus propios medios no intervino ambulancia ni policia,COMPROMETIDA
am,encontraba circulando por antartida argentina doblar letonia mano derecha colisiona moto parte delantera derecha conductor moto cayo llevaba cascollamaron policia quienes trasladaron comisaria terceo hospitalen comisaria tomaron declaraicon lugar acerco same datos tercero luis alberto rodriguez honda xr aqgh atm,COMPROMETIDA
am,aminoro marcha moto colisiona parte trasera izquierda mi vehiculo no produce caida motociclista no interviene policia ni ambulancia no requiere atencion medica retira con moto funcionando no hubo otro vehiculo involucrado datos tercero otero jonathan federico agrale avenida atmel asegurado formalizo denuncia olivos moto colisiona parte trasera izquierda iba por jose c paz frena colisiona no sabe bien por hizo niega fuera girar no vio motocicleta previaente moto iba par izquierda no particip policia ni ambulancia,COMPROMETIDA
am,circulaba por escobar parte cordn toque moto circulaba por mi izquierda conducia chica tenia casco misma cayo cordon quejaba por colisiona haber tenido moto encima moto era blanca no quiso llamara ambulancia porque hiba llamar su papa intercambulancia datos,COMPROMETIDA
am,asegurado circulando calle mayo maniobrar mano derecha para ngresar calle moreno es colisiona por tercero moto circulaba tambulancia mayo colisiona contra espejo retrovisor derecha asegurado producto mismo tercero cae piso levanta por sus medios llevaba casco puesto no hubo intervencion ambulancia ni policial retiro con moto,COMPROMETIDA
am,mecanica hecho segdan version asegurado circulaba baja velocidapor avenida liniers direccion acceso panamericana ramal tigre bruscamente senti ruido parte trasera mi vehiculo frene comprobe moto persona incorporo inmediatamente habia colisiona intentar adelantera por derecha motorista levanto por sus propios medios manifesto estaba bien intercambulancia libremente conmigo datos seguro datos tercero lucas alonso guerrero ibk mecanica hecho segdan tercero circulaba por avenida liniers asegurado gira encerrandolo cae pisod,COMPROMETIDA
am,asegurado detenido por calle pieres para cruzar castro es colisiona su parte delantera por elemento desprende colisiona otros dos vehiculos alli ro iba delantera dle asegurado es colisiona por moto circulaba castrointerviene solo policia,DISCUTIDA
am,circulaba por pardo sentido oeste este altura mendoza fui colisiona por tercero venia por mano contraria misma calle colisiona su parte delantera con mi parte delantera unidad,COMPROMETIDA
am,vehiculo asegurado circulando calle ihuergoal girar hacia interseccioncolisiona con delantera delantera parte trasera terceroque circulaba ihuergoun ocupantecon cascose cae pisono interviene ambulancia ni policiase retiro por sus propios medios,COMPROMETIDA
